grupo,idioma,bloque,ruta,oferta_completa
ROLLERBLADES,es,1,$.@graph[5].offers[3],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""15"",""name"":""Alquiler de patines en línea 3 horas"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/es/rollerblades/""}"
ROLLERBLADES,es,1,$.@graph[5].offers[4],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""18"",""name"":""Alquiler de patines en línea día completo"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/es/rollerblades/""}"
ROLLERBLADES,es,1,$.@graph[5].offers[5],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""20"",""name"":""Alquiler de patines en línea 24 horas"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/es/rollerblades/""}"
ROLLERBLADES,es,1,$.@graph[5].offers[6],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""10"",""name"":""Alquiler de patines en línea día extra"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/es/rollerblades/""}"
ROLLERBLADES,fr,1,$.@graph[5].offers[0],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""6"",""name"":""Location de rollers en ligne 1 heure"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/fr/rollerblades/""}"
ROLLERBLADES,fr,1,$.@graph[5].offers[1],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""12"",""name"":""Location de rollers en ligne 2 heures"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/fr/rollerblades/""}"
ROLLERBLADES,fr,1,$.@graph[5].offers[2],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""15"",""name"":""Location de rollers en ligne 3 heures"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/fr/rollerblades/""}"
ROLLERBLADES,fr,1,$.@graph[5].offers[3],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""18"",""name"":""Location de rollers en ligne journée complète"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/fr/rollerblades/""}"
ROLLERBLADES,fr,1,$.@graph[5].offers[4],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""20"",""name"":""Location de rollers en ligne 24 heures"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/fr/rollerblades/""}"
ROLLERBLADES,fr,1,$.@graph[5].offers[5],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""10"",""name"":""Location de rollers en ligne jour supplémentaire"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/fr/rollerblades/""}"
ROLLERBLADES,it,1,$.@graph[5].offers[0],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""6"",""name"":""Noleggio di pattini in linea 1 ora"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/it/rollerblades/""}"
ROLLERBLADES,it,1,$.@graph[5].offers[1],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""12"",""name"":""Noleggio di pattini in linea 2 ore"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/it/rollerblades/""}"
ROLLERBLADES,it,1,$.@graph[5].offers[2],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""15"",""name"":""Noleggio di pattini in linea 3 ore"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/it/rollerblades/""}"
ROLLERBLADES,it,1,$.@graph[5].offers[3],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""18"",""name"":""Noleggio di pattini in linea giornata intera"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/it/rollerblades/""}"
ROLLERBLADES,it,1,$.@graph[5].offers[4],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""20"",""name"":""Noleggio di pattini in linea 24 ore"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/it/rollerblades/""}"
ROLLERBLADES,it,1,$.@graph[5].offers[5],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""10"",""name"":""Noleggio di pattini in linea giorno extra"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/it/rollerblades/""}"
ROLLERBLADES,de,1,$.@graph[5].offers[0],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""6"",""name"":""Inlineskates 1 Stunde"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/de/rollerblades/""}"
ROLLERBLADES,de,1,$.@graph[5].offers[1],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""12"",""name"":""Inlineskates 2 Stunden"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/de/rollerblades/""}"
ROLLERBLADES,de,1,$.@graph[5].offers[2],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""15"",""name"":""Inlineskates 3 Stunden"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/de/rollerblades/""}"
ROLLERBLADES,de,1,$.@graph[5].offers[3],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""18"",""name"":""Inlineskates ganzer Tag"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/de/rollerblades/""}"
ROLLERBLADES,de,1,$.@graph[5].offers[4],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""20"",""name"":""Inlineskates 24 Stunden"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/de/rollerblades/""}"
ROLLERBLADES,de,1,$.@graph[5].offers[5],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""10"",""name"":""Inlineskates zusätzlicher Tag"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/de/rollerblades/""}"
ROLLERBLADES,nl,1,$.@graph[5].offers[0],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""6"",""name"":""Inline skates 1 uur"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/nl/rollerblades/""}"
ROLLERBLADES,nl,1,$.@graph[5].offers[1],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""12"",""name"":""Inline skates 2 uur"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/nl/rollerblades/""}"
ROLLERBLADES,nl,1,$.@graph[5].offers[2],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""15"",""name"":""Inline skates 3 uur"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/nl/rollerblades/""}"
ROLLERBLADES,nl,1,$.@graph[5].offers[3],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""18"",""name"":""Inline skates hele dag"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/nl/rollerblades/""}"
ROLLERBLADES,nl,1,$.@graph[5].offers[4],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""20"",""name"":""Inline skates 24 uur"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/nl/rollerblades/""}"
ROLLERBLADES,nl,1,$.@graph[5].offers[5],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""10"",""name"":""Inline skates extra dag"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/nl/rollerblades/""}"
ROLLERBLADES,pt,1,$.@graph[5].offers[0],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""6"",""name"":""Aluguer de patins em linha 1 hora"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/pt/rollerblades/""}"
ROLLERBLADES,pt,1,$.@graph[5].offers[1],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""12"",""name"":""Aluguer de patins em linha 2 horas"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/pt/rollerblades/""}"
ROLLERBLADES,pt,1,$.@graph[5].offers[2],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""15"",""name"":""Aluguer de patins em linha 3 horas"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/pt/rollerblades/""}"
ROLLERBLADES,pt,1,$.@graph[5].offers[3],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""18"",""name"":""Aluguer de patins em linha dia completo"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/pt/rollerblades/""}"
ROLLERBLADES,pt,1,$.@graph[5].offers[4],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""20"",""name"":""Aluguer de patins em linha 24 horas"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/pt/rollerblades/""}"
ROLLERBLADES,pt,1,$.@graph[5].offers[5],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""10"",""name"":""Aluguer de patins em linha dia extra"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/pt/rollerblades/""}"
ROLLERBLADES,ca,1,$.@graph[5].offers[0],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""6"",""name"":""Lloguer de patins en línia 1 hora"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/cat/rollerblades/""}"
ROLLERBLADES,ca,1,$.@graph[5].offers[1],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""12"",""name"":""Lloguer de patins en línia 2 hores"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/cat/rollerblades/""}"
ROLLERBLADES,ca,1,$.@graph[5].offers[2],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""15"",""name"":""Lloguer de patins en línia 3 hores"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/cat/rollerblades/""}"
ROLLERBLADES,ca,1,$.@graph[5].offers[3],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""18"",""name"":""Lloguer de patins en línia dia complet"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/cat/rollerblades/""}"
ROLLERBLADES,ca,1,$.@graph[5].offers[4],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""20"",""name"":""Lloguer de patins en línia 24 hores"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/cat/rollerblades/""}"
ROLLERBLADES,ca,1,$.@graph[5].offers[5],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""10"",""name"":""Lloguer de patins en línia dia extra"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/cat/rollerblades/""}"
ROLLERBLADES,sv,1,$.@graph[5].offers[0],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""6"",""name"":""Inlinesuthyrning 1 timme"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/sv/rollerblades/""}"
ROLLERBLADES,sv,1,$.@graph[5].offers[1],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""12"",""name"":""Inlinesuthyrning 2 timmar"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/sv/rollerblades/""}"
ROLLERBLADES,sv,1,$.@graph[5].offers[2],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""15"",""name"":""Inlinesuthyrning 3 timmar"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/sv/rollerblades/""}"
ROLLERBLADES,sv,1,$.@graph[5].offers[3],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""18"",""name"":""Inlinesuthyrning heldag"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/sv/rollerblades/""}"
ROLLERBLADES,sv,1,$.@graph[5].offers[4],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""20"",""name"":""Inlinesuthyrning 24 timmar"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/sv/rollerblades/""}"
ROLLERBLADES,sv,1,$.@graph[5].offers[5],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""10"",""name"":""Inlinesuthyrning extra dag"",""availability"":""https://schema.org/InStock"",""url"":""https://rentalscooterbarcelona.com/sv/rollerblades/""}"
ROLLERBLADES,pl,1,$.@graph[5].offers[0],"{""@type"":""AggregateOffer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""name"":""Zakres cen wynajmu rolek"",""priceCurrency"":""EUR"",""lowPrice"":""6"",""highPrice"":""20"",""offerCount"":""6"",""url"":""https://rentalscooterbarcelona.com/pl/rollerblades/""}"
ROLLERBLADES,pl,1,$.@graph[5].offers[1],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""6"",""name"":""Wynajem rolek 1 godzina"",""url"":""https://rentalscooterbarcelona.com/pl/rollerblades/"",""availability"":""https://schema.org/InStock""}"
ROLLERBLADES,pl,1,$.@graph[5].offers[2],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""12"",""name"":""Wynajem rolek 2 godziny"",""url"":""https://rentalscooterbarcelona.com/pl/rollerblades/"",""availability"":""https://schema.org/InStock""}"
ROLLERBLADES,pl,1,$.@graph[5].offers[3],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""15"",""name"":""Wynajem rolek 3 godziny"",""url"":""https://rentalscooterbarcelona.com/pl/rollerblades/"",""availability"":""https://schema.org/InStock""}"
ROLLERBLADES,pl,1,$.@graph[5].offers[4],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""18"",""name"":""Całodniowy wynajem rolek"",""url"":""https://rentalscooterbarcelona.com/pl/rollerblades/"",""availability"":""https://schema.org/InStock""}"
ROLLERBLADES,pl,1,$.@graph[5].offers[5],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""20"",""name"":""Wynajem rolek 24 godziny"",""url"":""https://rentalscooterbarcelona.com/pl/rollerblades/"",""availability"":""https://schema.org/InStock""}"
ROLLERBLADES,pl,1,$.@graph[5].offers[6],"{""@type"":""Offer"",""businessFunction"":""http://purl.org/goodrelations/v1#LeaseOut"",""priceCurrency"":""EUR"",""price"":""10"",""name"":""Dodatkowy dzień wynajmu rolek"",""url"":""https://rentalscooterbarcelona.com/pl/rollerblades/"",""availability"":""https://schema.org/InStock""}"
